"year","stcd","inc","pwin","dv","dvp","fr","po1","po2","redist","dexp","rexp","dpres","switchb","switcha","stch","cdch","cd","state","alphast","FIPS","ICPSR","RevShr","region","sequence","hibst","cdn","alphastcd"
1964,1305,1,1,63.7,63.4,0,0,0,0,NA,NA,62.98827,0,0,"13","05","5","Illinois","IL",17,21,"14","NC","11",13,5,"IL05"
1964,1306,2,1,83.4,77.7,9,2,5,0,NA,NA,83.40274,0,0,"13","06","6","Illinois","IL",17,21,"14","NC","11",13,6,"IL06"
1964,1307,2,1,85.9,78.8,9,0,0,0,NA,NA,86.51028,0,0,"13","07","7","Illinois","IL",17,21,"14","NC","11",13,7,"IL07"
1964,1308,1,1,66.1,60.8,0,0,0,0,NA,NA,66.27824,0,0,"13","08","8","Illinois","IL",17,21,"14","NC","11",13,8,"IL08"
1964,1309,2,1,63.9,54.8,9,2,8,0,NA,NA,66.40162,0,0,"13","09","9","Illinois","IL",17,21,"14","NC","11",13,9,"IL09"
1964,1310,0,0,39.2,33.4,0,0,0,0,NA,NA,47.38103,0,0,"13","10","10","Illinois","IL",17,21,"14","NC","11",13,10,"IL10"
1964,1311,1,1,56.9,52.7,0,0,0,0,NA,NA,56.43079,0,0,"13","11","11","Illinois","IL",17,21,"14","NC","11",13,11,"IL11"
1964,1312,0,0,41.4,36.1,1,0,0,0,NA,NA,49.44321,0,0,"13","12","12","Illinois","IL",17,21,"14","NC","11",13,12,"IL12"
1964,1313,0,0,42.2,36.3,1,0,0,0,NA,NA,51.538,0,0,"13","13","13","Illinois","IL",17,21,"14","NC","11",13,13,"IL13"
1964,1314,3,0,41,40.3,9,3,6,0,NA,NA,45.73806,0,0,"13","14","14","Illinois","IL",17,21,"14","NC","11",13,14,"IL14"
1964,1315,0,0,41.6,38.8,1,0,0,0,NA,NA,49.98041,0,0,"13","15","15","Illinois","IL",17,21,"14","NC","11",13,15,"IL15"
1964,1316,0,0,43.6,33.1,0,0,0,0,NA,NA,51.88174,0,0,"13","16","16","Illinois","IL",17,21,"14","NC","11",13,16,"IL16"
1964,1317,0,0,43.6,37.5,0,0,0,0,NA,NA,51.33688,0,0,"13","17","17","Illinois","IL",17,21,"14","NC","11",13,17,"IL17"
1964,1318,0,0,46,38.8,0,0,0,0,NA,NA,56.91704,0,0,"13","18","18","Illinois","IL",17,21,"14","NC","11",13,18,"IL18"
1964,1319,0,1,52.4,44.1,1,0,0,0,NA,NA,58.42666,1,0,"13","19","19","Illinois","IL",17,21,"14","NC","11",13,19,"IL19"
1964,1320,0,0,45.2,47.1,0,1,0,0,NA,NA,57.06177,0,0,"13","20","20","Illinois","IL",17,21,"14","NC","11",13,20,"IL20"
1964,1321,1,1,65,60,0,0,0,0,NA,NA,60.40617,0,0,"13","21","21","Illinois","IL",17,21,"14","NC","11",13,21,"IL21"
1964,1322,0,0,47,40.3,0,0,0,0,NA,NA,58.60984,0,0,"13","22","22","Illinois","IL",17,21,"14","NC","11",13,22,"IL22"
1964,1323,1,1,54.6,51.7,0,1,0,0,NA,NA,57.37595,0,0,"13","23","23","Illinois","IL",17,21,"14","NC","11",13,23,"IL23"
1964,1324,1,1,75.7,73.8,0,0,0,0,NA,NA,70.49226,0,0,"13","24","24","Illinois","IL",17,21,"14","NC","11",13,24,"IL24"
1964,1401,1,1,63.9,60.8,0,0,0,0,NA,NA,64.67561,0,0,"14","01","1","Indiana","IN",18,22,"15","NC","12",14,1,"IN01"
1964,1402,0,0,47.1,42.4,0,0,0,0,NA,NA,51.0596,0,0,"14","02","2","Indiana","IN",18,22,"15","NC","12",14,2,"IN02"
1964,1403,1,1,60.6,51.9,0,0,0,0,NA,NA,58.47154,0,0,"14","03","3","Indiana","IN",18,22,"15","NC","12",14,3,"IN03"
1964,1404,0,0,47.9,44.4,0,0,0,0,NA,NA,52.87439,0,0,"14","04","4","Indiana","IN",18,22,"15","NC","12",14,4,"IN04"
1964,1405,1,1,55.2,51.6,0,1,4,0,NA,NA,56.40177,0,0,"14","05","5","Indiana","IN",18,22,"15","NC","12",14,5,"IN05"
1964,1406,0,0,45.9,47.3,0,0,0,0,NA,NA,51.86398,0,0,"14","06","6","Indiana","IN",18,22,"15","NC","12",14,6,"IN06"
1964,1407,0,0,45.8,42.2,0,0,0,0,NA,NA,55.99055,0,0,"14","07","7","Indiana","IN",18,22,"15","NC","12",14,7,"IN07"
1964,1408,1,1,56.5,55.7,0,0,0,0,NA,NA,64.41454,0,0,"14","08","8","Indiana","IN",18,22,"15","NC","12",14,8,"IN08"
1964,1409,0,1,54.4,47.9,0,0,0,0,NA,NA,56.49549,1,0,"14","09","9","Indiana","IN",18,22,"15","NC","12",14,9,"IN09"
1964,1410,0,0,49.5,47.1,0,0,0,0,NA,NA,54.38445,0,0,"14","10","10","Indiana","IN",18,22,"15","NC","12",14,10,"IN10"
1964,1411,3,1,50.5,45.8,9,2,5,0,NA,NA,51.59139,1,0,"14","11","11","Indiana","IN",18,22,"15","NC","12",14,11,"IN11"
1964,1501,0,1,51.1,38.9,0,0,0,0,NA,NA,63.08731,1,0,"15","01","1","Iowa","IA",19,31,"16","NC","13",15,1,"IA01"
1964,1502,0,1,52.2,47.2,0,0,0,0,NA,NA,63.26971,1,0,"15","02","2","Iowa","IA",19,31,"16","NC","13",15,2,"IA02"
1964,1503,0,0,49.9,43.3,0,0,0,0,NA,NA,60.26667,0,0,"15","03","3","Iowa","IA",19,31,"16","NC","13",15,3,"IA03"
1964,1504,0,1,53.6,44.2,0,1,0,0,NA,NA,64.78768,1,0,"15","04","4","Iowa","IA",19,31,"16","NC","13",15,4,"IA04"
1964,1505,1,1,70.1,62.8,0,0,0,0,NA,NA,65.85859,0,0,"15","05","5","Iowa","IA",19,31,"16","NC","13",15,5,"IA05"
1964,1506,3,1,53.4,41.5,9,4,6,0,NA,NA,57.51412,1,0,"15","06","6","Iowa","IA",19,31,"16","NC","13",15,6,"IA06"
1964,1507,0,1,53.5,43.9,0,0,0,0,NA,NA,59.03987,1,0,"15","07","7","Iowa","IA",19,31,"16","NC","13",15,7,"IA07"
1964,1601,0,0,48.8,44.2,0,0,0,0,NA,NA,55.55162,0,0,"16","01","1","Kansas","KS",20,32,"17","NC","14",16,1,"KS01"
1964,1602,3,0,48.9,34.8,9,3,0,0,NA,NA,53.58117,0,0,"16","02","2","Kansas","KS",20,32,"17","NC","14",16,2,"KS02"
1964,1603,0,0,37.8,36.6,0,0,0,0,NA,NA,54.58885,0,0,"16","03","3","Kansas","KS",20,32,"17","NC","14",16,3,"KS03"
1964,1604,0,0,40.6,33.1,0,1,4,0,NA,NA,54.20681,0,0,"16","04","4","Kansas","KS",20,32,"17","NC","14",16,4,"KS04"
1964,1605,0,0,43.6,46.7,1,0,0,0,NA,NA,54.32574,0,0,"16","05","5","Kansas","KS",20,32,"17","NC","14",16,5,"KS05"
1964,1701,1,1,NA,NA,0,5,2,0,NA,NA,71.94818,0,0,"17","01","1","Kentucky","KY",21,51,"18","S","15",17,1,"KY01"
1964,1702,1,1,68.4,NA,0,0,0,0,NA,NA,65.3504,0,0,"17","02","2","Kentucky","KY",21,51,"18","S","15",17,2,"KY02"
1964,1703,0,1,53.8,49.2,1,1,4,0,NA,NA,64.33468,1,1,"17","03","3","Kentucky","KY",21,51,"18","S","15",17,3,"KY03"
1964,1704,1,1,61.7,52.9,0,0,0,0,NA,NA,64.35823,0,0,"17","04","4","Kentucky","KY",21,51,"18","S","15",17,4,"KY04"
1964,1705,3,0,46.9,NA,9,2,5,0,NA,NA,48.25296,0,0,"17","05","5","Kentucky","KY",21,51,"18","S","15",17,5,"KY05"
1964,1706,1,1,70.6,NA,0,1,4,0,NA,NA,66.34472,0,0,"17","06","6","Kentucky","KY",21,51,"18","S","15",17,6,"KY06"
1964,1707,1,1,69.7,57.1,0,0,0,0,NA,NA,67.63967,0,0,"17","07","7","Kentucky","KY",21,51,"18","S","15",17,7,"KY07"
1964,1801,1,1,NA,NA,0,5,2,0,NA,NA,46.81059,0,0,"18","01","1","Louisiana","LA",22,45,"19","S","16",18,1,"LA01"
1964,1802,1,1,55,67.2,0,0,0,0,NA,NA,51.66031,0,0,"18","02","2","Louisiana","LA",22,45,"19","S","16",18,2,"LA02"
1964,1803,1,1,62.3,NA,0,0,0,0,NA,NA,57.99103,0,0,"18","03","3","Louisiana","LA",22,45,"19","S","16",18,3,"LA03"
1964,1804,1,1,NA,NA,1,5,2,0,NA,NA,18.47121,0,0,"18","04","4","Louisiana","LA",22,45,"19","S","16",18,4,"LA04"
1964,1805,1,1,NA,NA,0,5,2,0,NA,NA,17.06379,0,0,"18","05","5","Louisiana","LA",22,45,"19","S","16",18,5,"LA05"
1964,1806,1,1,62.9,NA,0,0,0,0,NA,NA,43.38423,0,0,"18","06","6","Louisiana","LA",22,45,"19","S","16",18,6,"LA06"
1964,1807,1,1,NA,NA,0,5,2,0,NA,NA,56.62591,0,0,"18","07","7","Louisiana","LA",22,45,"19","S","16",18,7,"LA07"
1964,1808,2,1,54.5,64,9,2,5,0,NA,NA,36.01953,0,0,"18","08","8","Louisiana","LA",22,45,"19","S","16",18,8,"LA08"
1964,1901,0,0,49.9,40.4,0,0,0,0,NA,NA,68.60004,0,0,"19","01","1","Maine","ME",23,2,"20","NE","17",19,1,"ME01"
1964,1902,3,1,62,48.9,9,3,6,0,NA,NA,69.09768,1,0,"19","02","2","Maine","ME",23,2,"20","NE","17",19,2,"ME02"
1964,2001,0,0,46.9,46.8,1,1,4,0,NA,NA,57.02872,0,1,"20","01","1","Maryland","MD",24,52,"21","S","18",20,1,"MD01"
1964,2002,1,1,65.9,51.9,1,1,4,0,NA,NA,59.13294,0,0,"20","02","2","Maryland","MD",24,52,"21","S","18",20,2,"MD02"
1964,2003,1,1,NA,NA,0,5,2,0,NA,NA,77.91068,0,0,"20","03","3","Maryland","MD",24,52,"21","S","18",20,3,"MD03"
1964,2004,1,1,77.8,72.3,0,0,0,0,NA,NA,74.91476,0,0,"20","04","4","Maryland","MD",24,52,"21","S","18",20,4,"MD04"
1964,2005,2,1,61,59.5,9,2,5,0,NA,NA,62.12691,0,0,"20","05","5","Maryland","MD",24,52,"21","S","18",20,5,"MD05"
1964,2006,0,0,45.5,39.1,0,0,0,0,NA,NA,64.06061,0,0,"20","06","6","Maryland","MD",24,52,"21","S","18",20,6,"MD06"
1964,2007,1,1,79.5,70,0,0,0,0,NA,NA,75.82953,0,0,"20","07","7","Maryland","MD",24,52,"21","S","18",20,7,"MD07"
1964,2008,1,1,69.4,55.7,1,0,0,0,NA,NA,65.5,0,0,"20","08","8","Maryland","MD",24,52,"21","S","18",20,8,"MD08"
1964,2101,0,0,NA,25.6,0,5,2,0,NA,NA,74.11829,0,0,"21","01","1","Massachusetts","MA",25,3,"22","NE","19",21,1,"MA01"
1964,2102,1,1,NA,67.8,0,5,2,0,NA,NA,74.59117,0,0,"21","02","2","Massachusetts","MA",25,3,"22","NE","19",21,2,"MA02"
1964,2103,1,1,NA,72.4,0,5,2,0,NA,NA,76.6027,0,0,"21","03","3","Massachusetts","MA",25,3,"22","NE","19",21,3,"MA03"
1964,2104,1,1,71.7,NA,0,0,0,0,NA,NA,75.64469,0,0,"21","04","4","Massachusetts","MA",25,3,"22","NE","19",21,4,"MA04"
1964,2105,0,0,35,42.6,0,0,0,0,NA,NA,74.20568,0,0,"21","05","5","Massachusetts","MA",25,3,"22","NE","19",21,5,"MA05"
1964,2106,0,0,35.4,43.8,0,0,0,0,NA,NA,74.01559,0,0,"21","06","6","Massachusetts","MA",25,3,"22","NE","19",21,6,"MA06"
1964,2107,1,1,76.9,71.6,0,0,0,0,NA,NA,79.43258,0,0,"21","07","7","Massachusetts","MA",25,3,"22","NE","19",21,7,"MA07"
1964,2108,1,1,NA,73,0,5,2,0,NA,NA,85.94768,0,0,"21","08","8","Massachusetts","MA",25,3,"22","NE","19",21,8,"MA08"
1964,2109,1,1,84.6,NA,0,0,0,0,NA,NA,85.15,0,0,"21","09","9","Massachusetts","MA",25,3,"22","NE","19",21,9,"MA09"
1964,2110,0,0,37,34.5,0,0,0,0,NA,NA,74.44266,0,0,"21","10","10","Massachusetts","MA",25,3,"22","NE","19",21,10,"MA10"
1964,2111,1,1,NA,64.3,0,5,2,0,NA,NA,76.91538,0,0,"21","11","11","Massachusetts","MA",25,3,"22","NE","19",21,11,"MA11"
1964,2112,0,0,40.4,35.8,0,0,0,0,NA,NA,68.24387,0,0,"21","12","12","Massachusetts","MA",25,3,"22","NE","19",21,12,"MA12"
1964,2201,4,1,84.4,NA,9,0,0,1,NA,NA,88.33297,0,0,"22","01","1","Michigan","MI",26,23,"23","NC","20",22,1,"MI01"
1964,2202,0,1,50.5,41.6,0,0,0,1,NA,NA,62.90606,1,0,"22","02","2","Michigan","MI",26,23,"23","NC","20",22,2,"MI02"
1964,2203,0,1,52.7,40.5,0,0,0,1,NA,NA,60.71133,1,0,"22","03","3","Michigan","MI",26,23,"23","NC","20",22,3,"MI03"
1964,2204,0,0,45.7,36.2,1,0,0,1,NA,NA,55.91771,0,0,"22","04","4","Michigan","MI",26,23,"23","NC","20",22,4,"MI04"
1964,2205,0,0,38.8,33,0,0,0,1,NA,NA,57.27364,0,0,"22","05","5","Michigan","MI",26,23,"23","NC","20",22,5,"MI05"
1964,2206,0,0,43.4,45.5,0,0,0,1,NA,NA,60.95182,0,0,"22","06","6","Michigan","MI",26,23,"23","NC","20",22,6,"MI06"
1964,2207,4,1,65.7,NA,9,2,0,1,NA,NA,66.7269,0,0,"22","07","7","Michigan","MI",26,23,"23","NC","20",22,7,"MI07"
1964,2208,0,0,45.3,39.5,0,1,0,1,NA,NA,58.28981,0,0,"22","08","8","Michigan","MI",26,23,"23","NC","20",22,8,"MI08"
1964,2209,0,0,42.6,40.6,0,0,0,1,NA,NA,56.09037,0,0,"22","09","9","Michigan","MI",26,23,"23","NC","20",22,9,"MI09"
1964,2210,0,0,43.4,38.5,0,0,0,1,NA,NA,61.82284,0,0,"22","10","10","Michigan","MI",26,23,"23","NC","20",22,10,"MI10"
1964,2211,0,1,53.3,43.3,0,1,0,1,NA,NA,66.46635,1,0,"22","11","11","Michigan","MI",26,23,"23","NC","20",22,11,"MI11"
1964,2212,1,1,74.8,56.3,0,0,0,1,NA,NA,74.59493,0,0,"22","12","12","Michigan","MI",26,23,"23","NC","20",22,12,"MI12"
1964,2213,1,1,86,71.2,0,0,0,1,NA,NA,88.27245,0,0,"22","13","13","Michigan","MI",26,23,"23","NC","20",22,13,"MI13"
1964,2214,1,1,66.9,89.2,0,0,0,1,NA,NA,69.81319,0,0,"22","14","14","Michigan","MI",26,23,"23","NC","20",22,14,"MI14"
1964,2215,2,1,71,NA,9,2,5,1,NA,NA,74.55566,0,0,"22","15","15","Michigan","MI",26,23,"23","NC","20",22,15,"MI15"
1964,2216,1,1,73.5,83,0,0,0,1,NA,NA,76.08079,0,0,"22","16","16","Michigan","MI",26,23,"23","NC","20",22,16,"MI16"
1964,2217,1,1,73,59.3,0,0,0,1,NA,NA,68.78048,0,0,"22","17","17","Michigan","MI",26,23,"23","NC","20",22,17,"MI17"
1964,2218,0,0,40.4,40.4,0,0,0,1,NA,NA,60.91977,0,0,"22","18","18","Michigan","MI",26,23,"23","NC","20",22,18,"MI18"
1964,2219,4,1,53.4,NA,9,0,0,1,NA,NA,63.76003,0,0,"22","19","19","Michigan","MI",26,23,"23","NC","20",22,19,"MI19"
1964,2301,0,0,44.7,42.5,0,1,4,0,NA,NA,61.44341,0,0,"23","01","1","Minnesota","MN",27,33,"24","NC","21",23,1,"MN01"
1964,2302,0,0,41.6,37.8,0,1,0,0,NA,NA,56.15918,0,0,"23","02","2","Minnesota","MN",27,33,"24","NC","21",23,2,"MN02"
1964,2303,0,0,43,39.8,0,1,4,0,NA,NA,58.27573,0,0,"23","03","3","Minnesota","MN",27,33,"24","NC","21",23,3,"MN03"
1964,2304,1,1,73.5,59.5,0,1,0,0,NA,NA,69.81322,0,0,"23","04","4","Minnesota","MN",27,33,"24","NC","21",23,4,"MN04"
1964,2305,1,1,61.9,51.8,1,1,0,0,NA,NA,65.80191,0,1,"23","05","5","Minnesota","MN",27,33,"24","NC","21",23,5,"MN05"
1964,2306,1,1,51.8,50.1,1,1,4,0,NA,NA,62.72878,0,1,"23","06","6","Minnesota","MN",27,33,"24","NC","21",23,6,"MN06"
1964,2307,0,0,49.2,48,0,1,4,0,NA,NA,62.3784,0,0,"23","07","7","Minnesota","MN",27,33,"24","NC","21",23,7,"MN07"
1964,2308,1,1,69.4,65.7,0,0,0,0,NA,NA,74.3176,0,0,"23","08","8","Minnesota","MN",27,33,"24","NC","21",23,8,"MN08"
1964,2401,1,1,NA,NA,0,5,2,0,NA,NA,16.99846,0,0,"24","01","1","Mississippi","MS",28,46,"25","S","22",24,1,"MS01"
1964,2402,1,1,NA,NA,0,5,2,0,NA,NA,13.38678,0,0,"24","02","2","Mississippi","MS",28,46,"25","S","22",24,2,"MS02"
1964,2403,1,1,NA,NA,0,5,2,0,NA,NA,10.39662,0,0,"24","03","3","Mississippi","MS",28,46,"25","S","22",24,3,"MS03"
1964,2404,1,0,44.3,NA,0,0,0,0,NA,NA,6.56465,1,0,"24","04","4","Mississippi","MS",28,46,"25","S","22",24,4,"MS04"
1964,2405,1,1,NA,NA,0,5,2,0,NA,NA,16.00876,0,0,"24","05","5","Mississippi","MS",28,46,"25","S","22",24,5,"MS05"
1964,2501,1,1,76.9,70.7,0,0,0,0,NA,NA,75.95832,0,0,"25","01","1","Missouri","MO",29,34,"26","NC","23",25,1,"MO01"
1964,2502,0,0,46.9,43.7,0,0,0,0,NA,NA,59.94829,0,0,"25","02","2","Missouri","MO",29,34,"26","NC","23",25,2,"MO02"
1964,2503,1,1,71.7,70.5,0,0,0,0,NA,NA,72.51216,0,0,"25","03","3","Missouri","MO",29,34,"26","NC","23",25,3,"MO03"
1964,2504,1,1,63.9,53.9,0,1,4,0,NA,NA,64.41299,0,0,"25","04","4","Missouri","MO",29,34,"26","NC","23",25,4,"MO04"
1964,2505,1,1,67.9,58.9,0,0,0,0,NA,NA,67.45386,0,0,"25","05","5","Missouri","MO",29,34,"26","NC","23",25,5,"MO05"
1964,2506,1,1,64.7,55.3,0,0,0,0,NA,NA,63.90004,0,0,"25","06","6","Missouri","MO",29,34,"26","NC","23",25,6,"MO06"
1964,2507,0,0,48.3,42.3,0,0,0,0,NA,NA,52.29187,0,0,"25","07","7","Missouri","MO",29,34,"26","NC","23",25,7,"MO07"
1964,2508,1,1,65.2,59,0,0,0,0,NA,NA,60.42978,0,0,"25","08","8","Missouri","MO",29,34,"26","NC","23",25,8,"MO08"
1964,2509,1,1,62.4,61.2,3,0,0,0,NA,NA,63.1303,0,0,"25","09","9","Missouri","MO",29,34,"26","NC","23",25,9,"MO09"
1964,2510,1,1,67.4,60.6,0,0,0,0,NA,NA,63.83527,0,0,"25","10","10","Missouri","MO",29,34,"26","NC","23",25,10,"MO10"
1964,2601,1,1,53.9,52.8,0,0,0,0,NA,NA,61.20156,0,0,"26","01","1","Montana","MT",30,64,"27","W","24",26,1,"MT01"
1964,2602,0,0,45.9,44.6,0,1,4,0,NA,NA,57.72757,0,0,"26","02","2","Montana","MT",30,64,"27","W","24",26,2,"MT02"
1964,2701,0,1,51.3,46.3,0,1,0,0,NA,NA,54.19125,1,0,"27","01","1","Nebraska","NE",31,35,"28","NC","25",27,1,"NE01"
1964,2702,0,0,46.9,30.6,0,1,0,0,NA,NA,55.61533,0,0,"27","02","2","Nebraska","NE",31,35,"28","NC","25",27,2,"NE02"
1964,2703,0,0,47.2,34.4,0,0,0,0,NA,NA,48.54609,0,0,"27","03","3","Nebraska","NE",31,35,"28","NC","25",27,3,"NE03"
1964,2801,1,1,63.3,71.6,0,1,4,0,NA,NA,58.6,0,0,"28","01","1","Nevada","NV",32,65,"29","W","26",28,1,"NV01"
1964,2901,0,1,51.3,46.9,1,1,0,0,NA,NA,62.55712,1,0,"29","01","1","New_Hampshire","NH",33,4,"30","NE","27",29,1,"NH01"
1964,2902,0,0,49.9,42.5,1,0,0,0,NA,NA,65.52481,0,0,"29","02","2","New_Hampshire","NH",33,4,"30","NE","27",29,2,"NH02"
1964,3001,0,0,43.7,41.1,0,1,0,0,NA,NA,66.22162,0,0,"30","01","1","New_Jersey","NJ",34,12,"31","NE","28",30,1,"NJ01"
1964,3002,0,1,50.8,47,0,1,0,0,NA,NA,66.71741,1,0,"30","02","2","New_Jersey","NJ",34,12,"31","NE","28",30,2,"NJ02"
1964,3003,3,1,50.4,43.1,9,3,0,0,NA,NA,60.22,1,0,"30","03","3","New_Jersey","NJ",34,12,"31","NE","28",30,3,"NJ03"
1964,3004,1,1,67.6,64,0,1,0,0,NA,NA,68.56803,0,0,"30","04","4","New_Jersey","NJ",34,12,"31","NE","28",30,4,"NJ04"
1964,3005,0,0,36.4,33.5,0,0,0,0,NA,NA,58.4427,0,0,"30","05","5","New_Jersey","NJ",34,12,"31","NE","28",30,5,"NJ05"
1964,3006,0,0,40.3,40,0,1,0,0,NA,NA,66.53104,0,0,"30","06","6","New_Jersey","NJ",34,12,"31","NE","28",30,6,"NJ06"
1964,3007,0,0,43.3,38.1,0,1,0,0,NA,NA,58.95779,0,0,"30","07","7","New_Jersey","NJ",34,12,"31","NE","28",30,7,"NJ07"
1964,3008,1,1,67.6,65.5,0,0,0,0,NA,NA,64.89457,0,0,"30","08","8","New_Jersey","NJ",34,12,"31","NE","28",30,8,"NJ08"
1964,3009,0,1,50.6,42.5,0,1,0,0,NA,NA,62.37104,1,0,"30","09","9","New_Jersey","NJ",34,12,"31","NE","28",30,9,"NJ09"
1964,3010,1,1,74.6,73.2,0,1,0,0,NA,NA,68.53864,0,0,"30","10","10","New_Jersey","NJ",34,12,"31","NE","28",30,10,"NJ10"
1964,3011,1,1,69.6,61.4,1,0,0,0,NA,NA,74.80275,0,0,"30","11","11","New_Jersey","NJ",34,12,"31","NE","28",30,11,"NJ11"
1964,3012,3,1,53.3,47,9,3,0,0,NA,NA,69.06147,1,0,"30","12","12","New_Jersey","NJ",34,12,"31","NE","28",30,12,"NJ12"
1964,3013,1,1,78.1,78.5,0,0,0,0,NA,NA,76.36855,0,0,"30","13","13","New_Jersey","NJ",34,12,"31","NE","28",30,13,"NJ13"
1964,3014,1,1,74.6,71.6,0,0,0,0,NA,NA,72.3542,0,0,"30","14","14","New_Jersey","NJ",34,12,"31","NE","28",30,14,"NJ14"
1964,3015,1,1,63.1,56.7,1,1,0,0,NA,NA,70.46597,0,0,"30","15","15","New_Jersey","NJ",34,12,"31","NE","28",30,15,"NJ15"
1964,3101,1,1,61.8,64.4,0,0,0,0,NA,NA,59.4,0,0,"31","01","1","New_Mexico","NM",35,66,"32","W","29",31,1,"NM01"
1964,3102,2,1,51.6,52.5,9,2,5,0,NA,NA,59.4,0,0,"31","02","2","New_Mexico","NM",35,66,"32","W","29",31,2,"NM02"
1964,3201,1,1,64.9,61.7,0,0,0,0,NA,NA,55.45177,0,0,"32","01","1","New_York","NY",36,13,"33","NE","30",32,1,"NY01"
1964,3202,0,0,48.4,44.3,1,0,0,0,NA,NA,56.45224,0,0,"32","02","2","New_York","NY",36,13,"33","NE","30",32,2,"NY02"
1964,3203,0,1,50.7,40.8,0,0,0,0,NA,NA,60.90137,1,0,"32","03","3","New_York","NY",36,13,"33","NE","30",32,3,"NY03"
1964,3204,0,0,44.8,43.1,1,0,0,0,NA,NA,58.44392,0,0,"32","04","4","New_York","NY",36,13,"33","NE","30",32,4,"NY04"
1964,3205,3,1,55.8,42.5,9,0,0,0,NA,NA,62.63419,1,0,"32","05","5","New_York","NY",36,13,"33","NE","30",32,5,"NY05"
1964,3206,0,0,42.9,36.7,0,0,0,0,NA,NA,59.19879,0,0,"32","06","6","New_York","NY",36,13,"33","NE","30",32,6,"NY06"
1964,3207,1,1,71,59.3,0,0,0,0,NA,NA,63.18983,0,0,"32","07","7","New_York","NY",36,13,"33","NE","30",32,7,"NY07"
1964,3208,1,1,77,66.4,1,0,0,0,NA,NA,75.97786,0,0,"32","08","8","New_York","NY",36,13,"33","NE","30",32,8,"NY08"
1964,3209,1,1,69.1,62.5,0,1,0,0,NA,NA,63.51707,0,0,"32","09","9","New_York","NY",36,13,"33","NE","30",32,9,"NY09"
1964,3210,1,1,87.5,80.8,0,0,0,0,NA,NA,85.78548,0,0,"32","10","10","New_York","NY",36,13,"33","NE","30",32,10,"NY10"
1964,3211,1,1,80.8,71.6,0,0,0,0,NA,NA,76.9054,0,0,"32","11","11","New_York","NY",36,13,"33","NE","30",32,11,"NY11"
1964,3212,1,1,81.7,70,0,0,0,0,NA,NA,81.27171,0,0,"32","12","12","New_York","NY",36,13,"33","NE","30",32,12,"NY12"
1964,3213,1,1,78.7,74.6,0,0,0,0,NA,NA,80.84984,0,0,"32","13","13","New_York","NY",36,13,"33","NE","30",32,13,"NY13"
1964,3214,1,1,77.4,70.9,0,0,0,0,NA,NA,72.59867,0,0,"32","14","14","New_York","NY",36,13,"33","NE","30",32,14,"NY14"
1964,3215,1,1,53.6,50.2,0,1,4,0,NA,NA,52.77876,0,0,"32","15","15","New_York","NY",36,13,"33","NE","30",32,15,"NY15"
1964,3216,1,1,61.4,50.9,1,0,0,0,NA,NA,55.80387,0,1,"32","16","16","New_York","NY",36,13,"33","NE","30",32,16,"NY16"
1964,3217,0,0,24.7,31.3,0,0,0,0,NA,NA,71.79758,0,0,"32","17","17","New_York","NY",36,13,"33","NE","30",32,17,"NY17"
1964,3218,1,1,89,76.3,0,0,0,0,NA,NA,92.27974,0,0,"32","18","18","New_York","NY",36,13,"33","NE","30",32,18,"NY18"
1964,3219,1,1,77.2,65.6,0,0,0,0,NA,NA,80.187,0,0,"32","19","19","New_York","NY",36,13,"33","NE","30",32,19,"NY19"
1964,3220,1,1,84,72.6,0,0,0,0,NA,NA,83.02442,0,0,"32","20","20","New_York","NY",36,13,"33","NE","30",32,20,"NY20"
1964,3221,2,1,84.5,76.1,9,0,0,0,NA,NA,83.9116,0,0,"32","21","21","New_York","NY",36,13,"33","NE","30",32,21,"NY21"
1964,3222,1,1,87.5,77.4,0,0,0,0,NA,NA,86.85871,0,0,"32","22","22","New_York","NY",36,13,"33","NE","30",32,22,"NY22"
1964,3223,2,1,78,63.8,9,0,0,0,NA,NA,77.65911,0,0,"32","23","23","New_York","NY",36,13,"33","NE","30",32,23,"NY23"
1964,3224,0,0,36.6,37.4,0,0,0,0,NA,NA,57.20972,0,0,"32","24","24","New_York","NY",36,13,"33","NE","30",32,24,"NY24"
1964,3225,0,1,56.2,38.5,0,0,0,0,NA,NA,60.58911,1,0,"32","25","25","New_York","NY",36,13,"33","NE","30",32,25,"NY25"
1964,3226,0,0,43.5,39.1,1,0,0,0,NA,NA,63.27259,0,0,"32","26","26","New_York","NY",36,13,"33","NE","30",32,26,"NY26"
1964,3227,0,1,51.6,42.1,0,0,0,0,NA,NA,62.67112,1,0,"32","27","27","New_York","NY",36,13,"33","NE","30",32,27,"NY27"
1964,3228,0,1,53.3,35.9,0,1,0,0,NA,NA,61.23873,1,0,"32","28","28","New_York","NY",36,13,"33","NE","30",32,28,"NY28"
1964,3229,1,1,69.2,60.1,0,0,0,0,NA,NA,75.69719,0,0,"32","29","29","New_York","NY",36,13,"33","NE","30",32,29,"NY29"
1964,3230,0,0,49.7,34.7,0,0,0,0,NA,NA,67.90995,0,0,"32","30","30","New_York","NY",36,13,"33","NE","30",32,30,"NY30"
1964,3231,3,0,45.4,40,9,3,6,0,NA,NA,69.41316,0,0,"32","31","31","New_York","NY",36,13,"33","NE","30",32,31,"NY31"
